Key Assumptions
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\Simulaciones"
 
Branch,"Sim_A.P. Cabildo","Sim_A.P. Ligua","Sim_A.P. Papudo y Zapallar","Sim_A.P. Placilla","Sim_A.P. Valle Hermoso 1","Sim_A.P. Valle Hermoso 2","Sim_Asentamiento Alicahue","Sim_Asentamiento Bartolillo","Sim_Asentamiento Paihuen","Sim_Asentamiento Pililen","Sim_Asentamiento San Lorenzo","Sim_Asentamiento V. Aconcagua","Sim_Fundo El Molle","Sim_Fundo Montegrande","Sim_La Higuera","Sim_Pozo Dren Cabildo","Sim_Reserva La Vega"
"Nov 12 1994",202.794,58.2958,17.5666,23.0627,65.928,65.928,674.05,465.59,564.889,447.101,274.173,408.78,354.238,148.932,97.383,216.967,311.186
"Nov 19 1994",202.771,58.2872,17.5608,23.0803,65.9121,65.9121,674.045,465.587,564.877,447.122,274.167,408.764,354.234,148.785,97.3798,216.956,311.179
"Nov 26 1994",202.75,58.2785,17.5503,23.0503,65.8963,65.8963,674.04,465.583,564.866,446.453,274.161,408.748,354.23,148.644,97.3768,216.945,311.167
"Dec 3 1994",202.731,58.2697,17.5461,23.0699,65.8808,65.8808,674.035,465.58,564.855,446.661,274.153,408.731,354.226,148.509,97.3738,216.935,311.157
"Dec 10 1994",202.713,58.261,17.5375,23.0443,65.8655,65.8655,674.029,465.576,564.844,446.102,274.144,408.715,354.222,148.379,97.371,216.925,311.143
"Dec 17 1994",202.696,58.2523,17.5337,23.0592,65.8503,65.8503,674.022,465.572,564.833,445.996,274.133,408.699,354.217,148.252,97.3683,216.915,311.129
"Dec 24 1994",202.681,58.2436,17.529,23.0528,65.8353,65.8353,674.015,465.569,564.821,445.981,274.121,408.683,354.213,148.129,97.3658,216.906,311.115
"Jan 1 1995",202.662,58.2339,17.5202,23.0356,65.8171,65.8171,674.004,465.564,564.804,445.912,274.104,408.664,354.208,147.986,97.363,216.89,311.099
"Jan 8 1995",202.647,58.2255,17.5233,23.0702,65.8024,65.8024,673.994,465.56,564.796,445.937,274.089,408.648,354.204,147.875,97.3607,216.888,311.085
"Jan 15 1995",202.626,58.2173,17.5188,23.0512,65.7878,65.7878,673.982,465.556,564.783,445.565,274.072,408.631,354.2,147.756,97.3586,216.878,311.068
"Jan 22 1995",202.603,58.2093,17.5145,23.0417,65.7734,65.7734,673.97,465.552,564.772,445.599,274.054,408.615,354.196,147.639,97.3565,216.868,311.052
"Jan 29 1995",202.579,58.2015,17.5116,23.0439,65.7592,65.7592,673.957,465.547,564.76,445.753,274.034,408.598,354.192,147.523,97.3545,216.857,311.037
"Feb 5 1995",202.554,58.1939,17.508,23.0383,65.7453,65.7453,673.944,465.543,564.749,445.475,274.014,408.581,354.187,147.409,97.3526,216.847,311.02
"Feb 12 1995",202.53,58.1864,17.5066,23.0468,65.7316,65.7316,673.931,465.538,564.737,445.754,273.993,408.565,354.183,147.296,97.3508,216.837,311.004
"Feb 19 1995",202.507,58.1791,17.5036,23.0382,65.7181,65.7181,673.917,465.533,564.726,445.616,273.971,408.548,354.179,147.185,97.349,216.827,310.989
"Feb 26 1995",202.484,58.172,17.5064,23.0689,65.7047,65.7047,673.904,465.528,564.715,445.554,273.949,408.531,354.175,147.074,97.3473,216.818,310.973
"Mar 5 1995",202.462,58.1649,17.5027,23.0413,65.6916,65.6916,673.891,465.523,564.703,445.51,273.926,408.514,354.17,146.964,97.3457,216.808,310.956
"Mar 12 1995",202.44,58.158,17.5042,23.0631,65.6785,65.6785,673.878,465.518,564.692,445.903,273.902,408.497,354.166,146.856,97.3441,216.798,310.941
"Mar 19 1995",202.42,58.1511,17.4998,23.0353,65.6656,65.6656,673.866,465.513,564.681,445.546,273.879,408.48,354.162,146.749,97.3426,216.789,310.923
"Mar 26 1995",202.401,58.1443,17.5012,23.0591,65.6528,65.6528,673.854,465.507,564.669,446.021,273.855,408.463,354.157,146.642,97.3411,216.78,310.909
"Apr 2 1995",202.383,58.1376,17.4979,23.0392,65.6402,65.6402,673.843,465.502,564.658,445.776,273.832,408.446,354.153,146.536,97.3397,216.772,310.892
"Apr 9 1995",202.381,58.131,17.5,23.064,65.6277,65.6277,673.832,465.496,564.647,446.183,273.808,408.429,354.148,146.758,97.3383,216.763,310.878
"Apr 16 1995",202.367,58.1245,17.4967,23.0405,65.6153,65.6153,673.821,465.491,564.636,445.667,273.785,408.411,354.144,146.535,97.3369,216.756,310.861
"Apr 23 1995",202.352,58.118,17.4983,23.0614,65.6031,65.6031,673.811,465.485,564.625,446.106,273.763,408.394,354.139,146.39,97.3356,216.749,310.846
"Apr 30 1995",202.337,58.1119,17.4989,23.0518,65.5927,65.5927,673.801,465.479,564.614,446.329,273.741,408.377,354.135,146.269,97.3346,216.743,310.832
"May 7 1995",202.322,58.1059,17.5005,23.0696,65.5811,65.5811,673.792,465.474,564.603,446.571,273.72,408.359,354.13,146.157,97.3335,216.738,310.82
"May 14 1995",202.307,58.0999,17.4986,23.0534,65.5693,65.5693,673.783,465.468,564.593,446.633,273.7,408.342,354.126,146.046,97.3324,216.73,310.809
"May 21 1995",202.293,58.0938,17.4995,23.0651,65.5577,65.5577,673.774,465.462,564.582,446.799,273.681,408.324,354.121,145.94,97.3314,216.724,310.798
"May 28 1995",202.278,58.0877,17.4973,23.0514,65.5458,65.5458,673.766,465.456,564.571,446.589,273.663,408.306,354.117,145.835,97.3303,216.717,310.786
"Jun 4 1995",202.303,58.0816,17.5001,23.0762,65.5348,65.5348,673.758,465.45,564.56,446.78,273.646,408.289,354.112,146.544,97.3292,216.715,310.774
"Jun 11 1995",202.301,58.0762,17.5062,23.0855,65.5275,65.5275,673.75,465.445,564.55,446.918,273.63,408.271,354.108,146.157,97.3285,216.717,310.764
"Jun 18 1995",202.33,58.0721,17.5181,23.1185,65.5238,65.5238,673.744,465.442,564.542,447.022,273.618,408.255,354.105,146.651,97.3284,216.726,310.756
"Jun 25 1995",202.38,58.0707,17.545,23.1955,65.5305,65.5305,673.739,465.439,564.538,447.103,273.608,408.239,354.102,147.014,97.3297,216.756,310.749
"Jul 2 1995",202.416,58.07,17.541,23.1308,65.5248,65.5248,673.732,465.434,564.534,447.166,273.596,408.221,354.098,147.306,97.3306,216.759,310.74
"Jul 9 1995",202.468,58.0703,17.5693,23.2427,65.5313,65.5313,673.726,465.431,564.53,447.219,273.588,408.204,354.096,147.623,97.3321,216.793,310.733
"Jul 16 1995",202.501,58.0711,17.5693,23.1844,65.5296,65.5296,673.72,465.425,564.527,447.262,273.58,408.186,354.092,147.739,97.3331,216.802,310.725
"Jul 23 1995",202.538,58.0717,17.5833,23.2428,65.532,65.532,673.714,465.42,564.527,447.298,273.573,408.168,354.088,147.906,97.3338,216.828,310.718
"Jul 30 1995",202.588,58.0746,17.6026,23.2381,65.5424,65.5424,673.71,465.418,564.523,447.334,273.57,408.152,354.087,148.191,97.3357,216.852,310.712
"Aug 6 1995",202.621,58.0781,17.6042,23.2241,65.542,65.542,673.705,465.413,564.522,447.362,273.566,408.134,354.084,148.327,97.337,216.863,310.705
"Aug 13 1995",202.645,58.0808,17.6076,23.2294,65.5422,65.5422,673.701,465.408,564.52,447.386,273.563,408.116,354.08,148.385,97.3379,216.874,310.699
"Aug 20 1995",202.698,58.087,17.648,23.2999,65.5654,65.5654,673.702,465.408,564.52,447.412,273.566,408.1,354.079,148.628,97.3415,216.905,310.695
"Aug 27 1995",202.726,58.0938,17.653,23.3305,65.5716,65.5716,673.698,465.403,564.521,447.431,273.565,408.082,354.075,148.665,97.3441,216.941,310.689
"Sep 3 1995",202.731,58.0975,17.6288,23.148,65.5663,65.5663,673.694,465.399,564.515,447.448,273.566,408.064,354.071,148.778,97.3456,216.91,310.684
"Sep 10 1995",202.723,58.0987,17.6184,23.1589,65.5587,65.5587,673.69,465.394,564.508,447.462,273.568,408.046,354.066,148.583,97.3461,216.896,310.679
"Sep 17 1995",202.716,58.0993,17.6207,23.1951,65.5561,65.5561,673.686,465.391,564.5,447.339,273.57,408.029,354.063,148.408,97.3463,216.9,310.674
"Sep 24 1995",202.701,58.0989,17.6032,23.1211,65.5455,65.5455,673.683,465.387,564.493,447.389,273.572,408.011,354.059,148.428,97.3458,216.882,310.669
"Oct 1 1995",202.669,58.0971,17.5917,23.1116,65.5346,65.5346,673.68,465.383,564.488,447.424,273.574,407.993,354.054,148.033,97.3448,216.871,310.664
"Oct 8 1995",202.65,58.0944,17.5841,23.1203,65.5231,65.5231,673.676,465.378,564.481,447.449,273.576,407.975,354.05,148.119,97.3433,216.861,310.66
"Oct 15 1995",202.612,58.0905,17.5684,23.0695,65.5096,65.5096,673.673,465.374,564.471,447.266,273.578,407.957,354.045,147.728,97.3416,216.844,310.654
"Oct 22 1995",202.581,58.0854,17.569,23.1421,65.4999,65.4999,673.67,465.37,564.46,447.337,273.58,407.939,354.04,147.492,97.3396,216.854,310.65
"Oct 29 1995",202.553,58.0795,17.5631,23.1236,65.4912,65.4912,673.667,465.366,564.45,447.385,273.582,407.921,354.035,147.38,97.3374,216.86,310.645
"Nov 5 1995",202.514,58.0733,17.5523,23.0834,65.4784,65.4784,673.663,465.361,564.44,447.418,273.584,407.903,354.029,147.151,97.3352,216.837,310.641
"Nov 12 1995",202.477,58.0666,17.5375,23.0372,65.4638,65.4638,673.66,465.357,564.43,446.937,273.585,407.885,354.024,146.954,97.3329,216.815,310.635
"Nov 19 1995",202.441,58.0597,17.5297,23.0526,65.4488,65.4488,673.656,465.353,564.421,446.892,273.586,407.867,354.019,146.776,97.3306,216.797,310.627
"Nov 26 1995",202.408,58.0502,17.5198,23.0344,65.4324,65.4324,673.652,465.349,564.411,446.204,273.586,407.849,354.014,146.61,97.3284,216.781,310.616
"Dec 3 1995",202.376,58.0385,17.5136,23.0418,65.4157,65.4157,673.649,465.345,564.402,446.339,273.585,407.831,354.01,146.452,97.3262,216.767,310.605
"Dec 10 1995",202.346,58.0225,17.5066,23.0321,65.3973,65.3973,673.644,465.34,564.392,445.789,273.582,407.813,354.005,146.301,97.3242,216.754,310.592
"Dec 17 1995",202.318,58.0034,17.5012,23.0322,65.3789,65.3789,673.64,465.336,564.383,445.629,273.577,407.795,354,146.156,97.3222,216.741,310.577
"Dec 24 1995",202.292,57.9834,17.4957,23.0255,65.3615,65.3615,673.634,465.332,564.373,445.606,273.57,407.777,353.995,146.016,97.3203,216.729,310.563
"Jan 1 1996",202.265,57.9616,17.4899,23.0271,65.3433,65.3433,673.625,465.327,564.358,445.195,273.56,407.757,353.989,145.864,97.3182,216.718,310.544
"Jan 8 1996",202.232,57.9444,17.4905,23.0381,65.3282,65.3282,673.617,465.322,564.352,445.486,273.549,407.738,353.985,145.737,97.3165,216.711,310.529
"Jan 15 1996",202.192,57.9292,17.4858,23.0244,65.3137,65.3137,673.606,465.318,564.342,445.137,273.537,407.72,353.98,145.608,97.3149,216.699,310.512
"Jan 22 1996",202.151,57.916,17.4826,23.0231,65.3004,65.3004,673.594,465.313,564.332,445.062,273.522,407.702,353.975,145.488,97.3134,216.692,310.495
"Jan 29 1996",202.108,57.9029,17.4795,23.0205,65.2853,65.2853,673.58,465.308,564.321,445.319,273.507,407.684,353.97,145.363,97.3119,216.677,310.479
"Feb 5 1996",202.07,57.8897,17.4771,23.0211,65.2711,65.2711,673.565,465.303,564.311,444.985,273.49,407.665,353.966,145.247,97.3105,216.67,310.461
"Feb 12 1996",202.032,57.877,17.4745,23.018,65.2568,65.2568,673.547,465.298,564.299,445.213,273.471,407.647,353.961,145.129,97.3091,216.658,310.444
"Feb 19 1996",201.997,57.8652,17.4727,23.0196,65.2437,65.2437,673.529,465.292,564.288,444.964,273.451,407.628,353.956,145.018,97.3078,216.651,310.426
"Feb 26 1996",201.967,57.8545,17.4737,23.0347,65.23,65.23,673.509,465.287,564.276,444.953,273.43,407.61,353.951,144.982,97.3065,216.637,310.407
"Mar 5 1996",201.931,57.8393,17.4707,23.0251,65.2118,65.2118,673.484,465.28,564.259,444.966,273.405,407.588,353.945,144.82,97.3051,216.623,310.386
"Mar 12 1996",201.903,57.8237,17.4727,23.0317,65.1965,65.1965,673.461,465.274,564.25,445.171,273.382,407.57,353.941,144.703,97.3039,216.616,310.368
"Mar 19 1996",201.874,57.8075,17.4693,23.0161,65.1812,65.1812,673.438,465.268,564.236,445.226,273.358,407.551,353.936,144.586,97.3027,216.602,310.35
"Mar 26 1996",201.846,57.792,17.467,23.0133,65.1666,65.1666,673.413,465.262,564.223,445.502,273.334,407.532,353.931,144.473,97.3015,216.587,310.334
"Apr 2 1996",201.82,57.778,17.4649,23.0129,65.1527,65.1527,673.389,465.255,564.209,445.533,273.309,407.513,353.926,144.362,97.3004,216.574,310.318
"Apr 9 1996",201.816,57.7665,17.4739,23.0522,65.1442,65.1442,673.363,465.25,564.197,445.908,273.286,407.494,353.922,144.557,97.2998,216.573,310.305
"Apr 16 1996",201.799,57.7574,17.4735,23.038,65.1327,65.1327,673.338,465.243,564.188,445.933,273.262,407.474,353.918,144.345,97.2992,216.565,310.291
"Apr 23 1996",201.78,57.7497,17.4719,23.0267,65.121,65.121,673.313,465.236,564.176,446.163,273.24,407.455,353.913,144.202,97.2986,216.554,310.278
"Apr 30 1996",201.759,57.7432,17.4712,23.0277,65.1095,65.1095,673.288,465.23,564.164,446.308,273.218,407.436,353.908,144.08,97.2979,216.543,310.266
"May 7 1996",201.739,57.7376,17.4697,23.0237,65.0979,65.0979,673.264,465.223,564.151,446.463,273.198,407.416,353.904,143.966,97.2971,216.532,310.254
"May 14 1996",201.718,57.7328,17.4685,23.023,65.0864,65.0864,673.24,465.216,564.138,446.482,273.18,407.397,353.899,143.856,97.2963,216.521,310.243
"May 21 1996",201.728,57.7287,17.4686,23.0287,65.0754,65.0754,673.217,465.209,564.126,446.613,273.163,407.377,353.894,144.259,97.2954,216.511,310.232
"May 28 1996",201.746,57.7252,17.4679,23.0269,65.0643,65.0643,673.194,465.203,564.113,446.616,273.148,407.357,353.89,144.471,97.2945,216.502,310.221
"Jun 4 1996",201.787,57.7221,17.4678,23.0305,65.0535,65.0535,673.173,465.196,564.101,446.72,273.134,407.338,353.885,144.938,97.2935,216.496,310.211
"Jun 11 1996",201.814,57.7192,17.4666,23.0256,65.0427,65.0427,673.152,465.189,564.088,446.765,273.122,407.318,353.88,144.897,97.2926,216.489,310.201
"Jun 18 1996",201.889,57.7233,17.5329,23.1392,65.0759,65.0759,673.137,465.195,564.085,446.847,273.122,407.305,353.881,145.135,97.2976,216.533,310.198
"Jun 25 1996",201.938,57.7296,17.5209,23.0997,65.0696,65.0696,673.119,465.189,564.084,446.904,273.113,407.285,353.877,145.498,97.3014,216.553,310.189
"Jul 2 1996",201.987,57.7347,17.525,23.1238,65.0679,65.0679,673.103,465.183,564.087,446.952,273.107,407.266,353.874,145.727,97.3043,216.575,310.181
"Jul 9 1996",202.054,57.7436,17.5737,23.2161,65.0956,65.0956,673.092,465.18,564.086,446.996,273.105,407.248,353.872,146.013,97.3101,216.618,310.175
"Jul 16 1996",202.093,57.7526,17.5635,23.1531,65.0953,65.0953,673.079,465.174,564.086,447.031,273.102,407.229,353.869,146.014,97.3143,216.634,310.167
"Jul 23 1996",202.123,57.759,17.5554,23.1152,65.0928,65.0928,673.068,465.169,564.081,447.06,273.101,407.209,353.865,146.114,97.3171,216.636,310.16
"Jul 30 1996",202.156,57.7634,17.5453,23.0803,65.0869,65.0869,673.058,465.163,564.073,447.085,273.102,407.189,353.86,146.37,97.3186,216.628,310.152
"Aug 6 1996",202.225,57.773,17.6071,23.3036,65.1186,65.1186,673.054,465.163,564.076,447.113,273.109,407.173,353.86,146.4,97.3231,216.692,310.149
"Aug 13 1996",202.286,57.7865,17.6289,23.3816,65.1376,65.1376,673.047,465.159,564.085,447.138,273.113,407.154,353.859,146.744,97.3272,216.761,310.143
"Aug 20 1996",202.312,57.7978,17.6153,23.1969,65.1415,65.1415,673.042,465.154,564.089,447.158,273.119,407.135,353.856,146.823,97.33,216.756,310.137
"Aug 27 1996",202.42,57.8193,17.7165,23.3932,65.2162,65.2162,673.047,465.168,564.109,447.195,273.142,407.126,353.864,147.184,97.3413,216.852,310.142
"Sep 3 1996",202.463,57.8423,17.6937,23.2905,65.2228,65.2228,673.045,465.164,564.129,447.215,273.151,407.107,353.862,147.38,97.3497,216.868,310.137
"Sep 10 1996",202.464,57.8583,17.6699,23.1829,65.2239,65.2239,673.044,465.16,564.135,447.232,273.161,407.088,353.858,147.151,97.3553,216.846,310.133
"Sep 17 1996",202.442,57.8684,17.6443,23.1154,65.218,65.218,673.045,465.155,564.133,447.169,273.171,407.069,353.854,146.942,97.3584,216.813,310.128
"Sep 24 1996",202.435,57.8753,17.6421,23.1961,65.2155,65.2155,673.046,465.152,564.13,447.204,273.183,407.051,353.851,147.042,97.3594,216.817,310.123
"Oct 1 1996",202.395,57.8797,17.6179,23.0955,65.2066,65.2066,673.049,465.147,564.127,447.229,273.193,407.032,353.847,146.668,97.3588,216.792,310.119
"Oct 8 1996",202.374,57.8822,17.6116,23.1396,65.199,65.199,673.052,465.143,564.122,447.246,273.204,407.013,353.843,146.773,97.357,216.785,310.116
"Oct 15 1996",202.323,57.8832,17.5935,23.0826,65.188,65.188,673.055,465.139,564.118,447.259,273.214,406.995,353.838,146.335,97.3544,216.765,310.112
"Oct 22 1996",202.28,57.8825,17.5878,23.1296,65.18,65.18,673.059,465.135,564.111,447.268,273.225,406.976,353.834,146.16,97.3512,216.773,310.109
"Oct 29 1996",202.265,57.8806,17.596,23.2239,65.1792,65.1792,673.069,465.131,564.193,447.281,273.236,406.958,353.832,146.335,97.3476,216.812,310.106
"Nov 5 1996",202.215,57.8747,17.5814,23.1199,65.1667,65.1667,673.073,465.128,564.157,447.288,273.247,406.939,353.828,145.98,97.3438,216.786,310.103
"Nov 12 1996",202.159,57.8621,17.5648,23.0681,65.144,65.144,673.078,465.124,564.138,447.121,273.257,406.921,353.823,145.721,97.3397,216.748,310.099
"Nov 19 1996",202.106,57.842,17.5521,23.0609,65.116,65.116,673.083,465.12,564.122,446.904,273.267,406.903,353.818,145.509,97.3357,216.721,310.095
"Nov 26 1996",202.056,57.8142,17.5412,23.0553,65.0848,65.0848,673.088,465.116,564.109,446.6,273.276,406.885,353.813,145.318,97.3316,216.699,310.088
"Dec 3 1996",202.008,57.7796,17.5315,23.05,65.0517,65.0517,673.092,465.112,564.097,446.514,273.283,406.867,353.808,145.142,97.3277,216.68,310.081
"Dec 10 1996",201.962,57.739,17.5235,23.0472,65.0177,65.0177,673.096,465.109,564.085,445.933,273.289,406.849,353.804,144.977,97.324,216.663,310.07
"Dec 17 1996",201.92,57.6938,17.5163,23.0426,64.9829,64.9829,673.098,465.105,564.074,446.02,273.292,406.831,353.799,144.819,97.3204,216.647,310.06
"Dec 24 1996",201.888,57.6447,17.5102,23.0394,64.9478,64.9478,673.099,465.101,564.064,445.996,273.294,406.812,353.795,144.806,97.317,216.632,310.05
"Jan 1 1997",201.847,57.5853,17.501,23.0256,64.9069,64.9069,673.098,465.096,564.049,445.792,273.293,406.792,353.789,144.585,97.3133,216.612,310.038
"Jan 8 1997",201.744,57.5318,17.5013,23.048,64.8709,64.8709,673.095,465.092,564.042,445.855,273.29,406.774,353.785,144.431,97.3103,216.602,310.027
"Jan 15 1997",201.636,57.4796,17.4954,23.0292,64.8352,64.8352,673.092,465.088,564.031,445.404,273.286,406.755,353.781,144.283,97.3075,216.584,310.014
"Jan 22 1997",201.539,57.428,17.491,23.0257,64.7997,64.7997,673.087,465.084,564.02,445.445,273.279,406.737,353.777,144.143,97.3048,216.565,310.002
"Jan 29 1997",201.457,57.3765,17.487,22.0219,64.7645,64.7645,673.08,465.079,564.009,445.542,273.272,406.719,353.773,144.008,97.3022,216.546,309.99
"Feb 5 1997",201.384,57.3249,17.4832,21.0472,64.7295,64.7295,673.072,465.074,563.999,445.418,273.263,406.701,353.768,143.876,97.2998,216.527,309.977
"Feb 12 1997",201.317,57.2847,17.4797,20.0859,64.6949,64.6949,673.062,465.069,563.988,445.53,273.252,406.682,353.764,143.747,97.2976,216.507,309.965
"Feb 19 1997",201.255,57.2407,17.4762,19.2041,64.6605,64.6605,673.051,465.063,563.977,445.405,273.241,406.664,353.76,143.621,97.2954,216.488,309.953
"Feb 26 1997",201.228,57.1954,17.4729,19.1685,64.6293,64.6293,673.039,465.057,563.966,445.19,273.228,406.645,353.756,143.725,97.2934,216.467,309.939
"Mar 5 1997",201.18,57.1499,17.4697,18.3582,64.5993,64.5993,673.025,465.05,563.955,445.164,273.215,406.627,353.752,143.52,97.2914,216.444,309.925
"Mar 12 1997",201.129,57.1048,17.4665,17.6116,64.569,64.569,673.011,465.043,563.944,445.405,273.201,406.608,353.748,143.371,97.2895,216.42,309.912
"Mar 19 1997",201.081,57.0599,17.4633,16.9247,64.5382,64.5382,672.996,465.036,563.933,445.11,273.187,406.589,353.744,143.239,97.2878,216.396,309.897
"Mar 26 1997",201.034,57.0155,17.4595,16.6205,64.508,64.508,672.979,465.028,563.921,445.494,273.172,406.57,353.74,143.114,97.2861,216.37,309.885
"Apr 2 1997",200.99,56.9717,17.4557,15.9937,64.478,64.478,672.963,465.02,563.91,445.415,273.157,406.551,353.736,142.993,97.2844,216.343,309.873
"Apr 9 1997",201.025,56.9293,17.4519,16.3081,64.4511,64.4511,672.945,465.012,563.899,445.656,273.142,406.533,353.733,143.499,97.2829,216.316,309.861
"Apr 16 1997",200.998,56.8884,17.4482,15.695,64.425,64.425,672.927,465.003,563.887,445.256,273.127,406.514,353.729,143.156,97.2814,216.291,309.848
"Apr 23 1997",200.959,56.8493,17.4442,15.5647,64.3997,64.3997,672.909,464.994,563.876,445.587,273.112,406.495,353.724,142.961,97.28,216.266,309.835
"Apr 30 1997",200.917,56.8114,17.4404,14.9926,64.3738,64.3738,672.891,464.985,563.864,445.517,273.098,406.475,353.72,142.809,97.2786,216.241,309.823
"May 7 1997",200.903,56.7751,17.4365,15.1999,64.3496,64.3496,672.872,464.976,563.852,445.756,273.084,406.456,353.716,142.906,97.2773,216.215,309.811
"May 14 1997",200.868,56.7402,17.433,14.6436,64.3253,64.3253,672.854,464.967,563.841,445.645,273.071,406.437,353.712,142.695,97.276,216.191,309.799
"May 21 1997",200.93,56.7077,17.4471,15.1183,64.3084,64.3084,672.839,464.961,563.832,445.871,273.062,406.42,353.71,143.347,97.2754,216.176,309.79
"May 28 1997",200.991,56.6777,17.4426,14.6718,64.2878,64.2878,672.82,464.952,563.824,446.035,273.05,406.401,353.706,143.562,97.2748,216.161,309.781
"Jun 4 1997",201.247,56.6744,17.7803,16.4157,64.5033,64.5033,672.839,465.02,563.869,446.23,273.11,406.427,353.741,144.232,97.3076,216.389,309.815
"Jun 11 1997",201.45,56.6925,17.819,18.0258,64.5811,64.5811,672.832,465.049,563.952,446.373,273.136,406.429,353.761,144.704,97.3442,216.585,309.83
"Jun 18 1997",201.809,56.7446,18.1284,20.8013,64.841,64.841,672.88,465.133,564.58,446.586,273.216,406.463,353.821,145.397,97.406,216.9,309.875
"Jun 25 1997",202.39,56.8594,18.7873,23.5525,65.3998,65.3998,672.999,465.344,565.346,446.938,273.408,406.564,353.956,146.354,97.5294,217.318,309.99
"Jul 2 1997",202.52,56.974,18.48,23.4573,65.4358,65.4358,672.996,465.346,565.165,447.068,273.423,406.546,353.969,146.606,97.6231,217.322,309.99
"Jul 9 1997",202.599,57.0666,18.3341,23.4105,65.4893,65.4893,673.001,465.345,565.097,447.173,273.443,406.528,353.97,146.806,97.6907,217.341,309.987
"Jul 16 1997",202.686,57.1416,18.2613,23.5457,65.5465,65.5465,673.012,465.345,565.07,447.264,273.47,406.511,353.971,147.169,97.7372,217.39,309.984
"Jul 23 1997",202.724,57.2022,18.1745,23.3669,65.5825,65.5825,673.027,465.343,565.053,447.332,273.5,406.495,353.964,147.321,97.7661,217.385,309.98
